name,file,template,loadspec,secondary,group,vol_min,vol_max,team_vol_mod,dist_min,dist_max,dist_reverb_max,volume_falloff_curve,reverb_falloff_curve,volume_min_falloff_curve,reverb_min_falloff_curve,limit_count,limit_type,entity_limit_count,entity_limit_type,pitch_min,pitch_max,team_pitch_mod,min_priority,max_priority,min_priority_threshold,max_priority_threshold,spatialized,type,loop,randomize_type,probability,start_delay,reverb_send,duck,pan,center_send,envelop_min,envelop_max,envelop_percentage,occlusion_level,occlusion_wet_dry,is_big,distance_lpf,move_type,move_time,real_delay,subtitle,mature,doppler,futz,context_type,context_value,compression,timescale,music,fade_in,fade_out,pc_format,pause,stop_on_death,bus,snapshot,voice_limit,file_xenon,file_size_xenon,file_ps3,file_size_ps3,file_pc,file_size_pc,file_wii,file_size_wii,source_csv,language
wpn_ak47_1straise_npc,raw\sound\fly\gear\rattle\rattle_03.wav,wpn_all_reload_npc,wpn_ak47,,reload,94,96,100,150,1000,1000,default,default,allon,rdefault,4,priority,5,reject,-88,84,0,15,30,0.25,1,3d,loaded,nonlooping,,1,0,92,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\fly\gear\rattle\rattle_03.xm4,0,raw\sound\fly\gear\rattle\rattle_03.mp3,0,raw\sound\fly\gear\rattle\rattle_03.wav,0,raw\sound\fly\gear\rattle\rattle_03.wds,0,wpn_assault,all
wpn_ak47_1straise_npc,raw\sound\fly\gear\rattle\rattle_04.wav,wpn_all_reload_npc,wpn_ak47,,reload,94,96,100,150,1000,1000,default,default,allon,rdefault,4,priority,5,reject,-88,84,0,15,30,0.25,1,3d,loaded,nonlooping,,1,0,92,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\fly\gear\rattle\rattle_04.xm4,0,raw\sound\fly\gear\rattle\rattle_04.mp3,0,raw\sound\fly\gear\rattle\rattle_04.wav,0,raw\sound\fly\gear\rattle\rattle_04.wds,0,wpn_assault,all
wpn_ak47_1straise_plr,raw\sound\fly\gear\rattle\rattle_00.wav,wpn_all_reload_plr,wpn_ak47,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\fly\gear\rattle\rattle_00.xm4,0,raw\sound\fly\gear\rattle\rattle_00.mp3,0,raw\sound\fly\gear\rattle\rattle_00.wav,0,raw\sound\fly\gear\rattle\rattle_00.wds,0,wpn_assault,all
wpn_ak47_1straise_plr,raw\sound\fly\gear\rattle\rattle_01.wav,wpn_all_reload_plr,wpn_ak47,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\fly\gear\rattle\rattle_01.xm4,0,raw\sound\fly\gear\rattle\rattle_01.mp3,0,raw\sound\fly\gear\rattle\rattle_01.wav,0,raw\sound\fly\gear\rattle\rattle_01.wds,0,wpn_assault,all
wpn_ak47_1straise_plr,raw\sound\fly\gear\rattle\rattle_02.wav,wpn_all_reload_plr,wpn_ak47,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\fly\gear\rattle\rattle_02.xm4,0,raw\sound\fly\gear\rattle\rattle_02.mp3,0,raw\sound\fly\gear\rattle\rattle_02.wav,0,raw\sound\fly\gear\rattle\rattle_02.wds,0,wpn_assault,all
wpn_ak47_1straise_plr,raw\sound\fly\gear\rattle\rattle_03.wav,wpn_all_reload_plr,wpn_ak47,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\fly\gear\rattle\rattle_03.xm4,0,raw\sound\fly\gear\rattle\rattle_03.mp3,0,raw\sound\fly\gear\rattle\rattle_03.wav,0,raw\sound\fly\gear\rattle\rattle_03.wds,0,wpn_assault,all
wpn_ak47_1straise_plr,raw\sound\fly\gear\rattle\rattle_04.wav,wpn_all_reload_plr,wpn_ak47,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\fly\gear\rattle\rattle_04.xm4,0,raw\sound\fly\gear\rattle\rattle_04.mp3,0,raw\sound\fly\gear\rattle\rattle_04.wav,0,raw\sound\fly\gear\rattle\rattle_04.wds,0,wpn_assault,all
wpn_ak47_bass_swt,raw\sound\wpn\lmg\rpk\plr\lfe\lfe_00.wav,wpn_aslt_shot_plr,wpn_ak47,,wpn_aslt_plr,100,100,100,0,0,0,default,default,allon,rdefault,1,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,lfe,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wpn\lmg\rpk\plr\lfe\lfe_00.xm4,0,raw\sound\wpn\lmg\rpk\plr\lfe\lfe_00.mp3,0,raw\sound\wpn\lmg\rpk\plr\lfe\lfe_00.wav,0,raw\sound\wpn\lmg\rpk\plr\lfe\lfe_00.wds,0,wpn_assault,all
wpn_ak47_bass_swt_ms,raw\sound\wpn\wpn_lfe_sweet_02.wav,wpn_smg_shot_plr,,wpn_ak47_flux_plr_l_ms,wpn_smg_plr,100,100,100,0,0,0,curve3,default,allon,rdefault,1,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,lfe,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wpn\wpn_lfe_sweet_02.xm4,0,raw\sound\wpn\wpn_lfe_sweet_02.mp3,0,raw\sound\wpn\wpn_lfe_sweet_02.wav,0,raw\sound\wpn\wpn_lfe_sweet_02.wds,0,spl_up_a_creek,all
wpn_ak47_dryfire_npc,raw\sound\wpn\assault\dry_fire\npc\dry_fire_00.wav,wpn_aslt_shot_npc,wpn_ak47,,wpn_aslt_npc,97,97,0.75,2000,2500,2500,alloff,default,cos,rdefault,10,priority,3,oldest,-100,100,0.8,40,90,0.25,1,3d,loaded,nonlooping,pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wpn\assault\dry_fire\npc\dry_fire_00.xm4,0,raw\sound\wpn\assault\dry_fire\npc\dry_fire_00.mp3,0,raw\sound\wpn\assault\dry_fire\npc\dry_fire_00.wav,0,raw\sound\wpn\assault\dry_fire\npc\dry_fire_00.wds,0,wpn_assault,all
wpn_ak47_dryfire_plr,raw\sound\wpn\assault\dry_fire\plr\dry_fire_00.wav,wpn_aslt_shot_plr,wpn_ak47,,wpn_aslt_plr,100,100,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wpn\assault\dry_fire\plr\dry_fire_00.xm4,0,raw\sound\wpn\assault\dry_fire\plr\dry_fire_00.mp3,0,raw\sound\wpn\assault\dry_fire\plr\dry_fire_00.wav,0,raw\sound\wpn\assault\dry_fire\plr\dry_fire_00.wds,0,wpn_assault,all
wpn_ak47_fire_npc,raw\sound\wpn\assault\ak47\plr\shot\shot_00.wav,wpn_aslt_shot_npc,wpn_ak47,wpn_ak47_fire_npc_dist,wpn_aslt_npc,97,97,0.75,2000,2500,2500,alloff,default,cos,rdefault,10,priority,3,oldest,-100,100,0.8,40,90,0.25,1,3d,loaded,nonlooping,pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wpn\assault\ak47\plr\shot\shot_00.xm4,0,raw\sound\wpn\assault\ak47\plr\shot\shot_00.mp3,0,raw\sound\wpn\assault\ak47\plr\shot\shot_00.wav,0,raw\sound\wpn\assault\ak47\plr\shot\shot_00.wds,0,wpn_assault,all
wpn_ak47_fire_npc,raw\sound\wpn\assault\ak47\plr\shot\shot_01.wav,wpn_aslt_shot_npc,wpn_ak47,wpn_ak47_fire_npc_dist,wpn_aslt_npc,97,97,0.75,2000,2500,2500,alloff,default,cos,rdefault,10,priority,3,oldest,-100,100,0.8,40,90,0.25,1,3d,loaded,nonlooping,pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wpn\assault\ak47\plr\shot\shot_01.xm4,0,raw\sound\wpn\assault\ak47\plr\shot\shot_01.mp3,0,raw\sound\wpn\assault\ak47\plr\shot\shot_01.wav,0,raw\sound\wpn\assault\ak47\plr\shot\shot_01.wds,0,wpn_assault,all
wpn_ak47_fire_npc,raw\sound\wpn\assault\ak47\plr\shot\shot_02.wav,wpn_aslt_shot_npc,wpn_ak47,wpn_ak47_fire_npc_dist,wpn_aslt_npc,97,97,0.75,2000,2500,2500,alloff,default,cos,rdefault,10,priority,3,oldest,-100,100,0.8,40,90,0.25,1,3d,loaded,nonlooping,pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wpn\assault\ak47\plr\shot\shot_02.xm4,0,raw\sound\wpn\assault\ak47\plr\shot\shot_02.mp3,0,raw\sound\wpn\assault\ak47\plr\shot\shot_02.wav,0,raw\sound\wpn\assault\ak47\plr\shot\shot_02.wds,0,wpn_assault,all
wpn_ak47_fire_npc,raw\sound\wpn\assault\ak47\plr\shot\shot_03.wav,wpn_aslt_shot_npc,wpn_ak47,wpn_ak47_fire_npc_dist,wpn_aslt_npc,97,97,0.75,2000,2500,2500,alloff,default,cos,rdefault,10,priority,3,oldest,-100,100,0.8,40,90,0.25,1,3d,loaded,nonlooping,pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wpn\assault\ak47\plr\shot\shot_03.xm4,0,raw\sound\wpn\assault\ak47\plr\shot\shot_03.mp3,0,raw\sound\wpn\assault\ak47\plr\shot\shot_03.wav,0,raw\sound\wpn\assault\ak47\plr\shot\shot_03.wds,0,wpn_assault,all
wpn_ak47_fire_npc,raw\sound\wpn\assault\ak47\plr\shot\shot_04.wav,wpn_aslt_shot_npc,wpn_ak47,wpn_ak47_fire_npc_dist,wpn_aslt_npc,97,97,0.75,2000,2500,2500,alloff,default,cos,rdefault,10,priority,3,oldest,-100,100,0.8,40,90,0.25,1,3d,loaded,nonlooping,pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wpn\assault\ak47\plr\shot\shot_04.xm4,0,raw\sound\wpn\assault\ak47\plr\shot\shot_04.mp3,0,raw\sound\wpn\assault\ak47\plr\shot\shot_04.wav,0,raw\sound\wpn\assault\ak47\plr\shot\shot_04.wds,0,wpn_assault,all
wpn_ak47_fire_npc_dist,raw\sound\wpn\assault\ak47\dist\dist_00.wav,wpn_aslt_dist_npc,wpn_ak47,,wpn_dist,97,97,0.75,200,5000,5000,cos,default,sin,rdefault,10,oldest,3,oldest,0,0,0.8,40,90,0.25,1,3d,loaded,nonlooping,pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_dist,no,raw\sound\wpn\assault\ak47\dist\dist_00.xm4,0,raw\sound\wpn\assault\ak47\dist\dist_00.mp3,0,raw\sound\wpn\assault\ak47\dist\dist_00.wav,0,raw\sound\wpn\assault\ak47\dist\dist_00.wds,0,wpn_assault,all
wpn_ak47_fire_npc_dist,raw\sound\wpn\assault\ak47\dist\dist_01.wav,wpn_aslt_dist_npc,wpn_ak47,,wpn_dist,97,97,0.75,200,5000,5000,cos,default,sin,rdefault,10,oldest,3,oldest,0,0,0.8,40,90,0.25,1,3d,loaded,nonlooping,pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_dist,no,raw\sound\wpn\assault\ak47\dist\dist_01.xm4,0,raw\sound\wpn\assault\ak47\dist\dist_01.mp3,0,raw\sound\wpn\assault\ak47\dist\dist_01.wav,0,raw\sound\wpn\assault\ak47\dist\dist_01.wds,0,wpn_assault,all
wpn_ak47_fire_npc_dist,raw\sound\wpn\assault\ak47\dist\dist_02.wav,wpn_aslt_dist_npc,wpn_ak47,,wpn_dist,97,97,0.75,200,5000,5000,cos,default,sin,rdefault,10,oldest,3,oldest,0,0,0.8,40,90,0.25,1,3d,loaded,nonlooping,pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_dist,no,raw\sound\wpn\assault\ak47\dist\dist_02.xm4,0,raw\sound\wpn\assault\ak47\dist\dist_02.mp3,0,raw\sound\wpn\assault\ak47\dist\dist_02.wav,0,raw\sound\wpn\assault\ak47\dist\dist_02.wds,0,wpn_assault,all
wpn_ak47_fire_npc_dist,raw\sound\wpn\assault\ak47\dist\dist_03.wav,wpn_aslt_dist_npc,wpn_ak47,,wpn_dist,97,97,0.75,200,5000,5000,cos,default,sin,rdefault,10,oldest,3,oldest,0,0,0.8,40,90,0.25,1,3d,loaded,nonlooping,pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_dist,no,raw\sound\wpn\assault\ak47\dist\dist_03.xm4,0,raw\sound\wpn\assault\ak47\dist\dist_03.mp3,0,raw\sound\wpn\assault\ak47\dist\dist_03.wav,0,raw\sound\wpn\assault\ak47\dist\dist_03.wds,0,wpn_assault,all
wpn_ak47_fire_npc_dist,raw\sound\wpn\assault\ak47\dist\dist_04.wav,wpn_aslt_dist_npc,wpn_ak47,,wpn_dist,97,97,0.75,200,5000,5000,cos,default,sin,rdefault,10,oldest,3,oldest,0,0,0.8,40,90,0.25,1,3d,loaded,nonlooping,pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_dist,no,raw\sound\wpn\assault\ak47\dist\dist_04.xm4,0,raw\sound\wpn\assault\ak47\dist\dist_04.mp3,0,raw\sound\wpn\assault\ak47\dist\dist_04.wav,0,raw\sound\wpn\assault\ak47\dist\dist_04.wds,0,wpn_assault,all
wpn_ak47_fire_plr,raw\sound\wpn\assault\ak47\plr\shot\shot_00.wav,wpn_aslt_shot_plr,wpn_ak47,wpn_ak47_fire_plr_ring_f,wpn_aslt_plr,100,100,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,smg_3p_gun_duck,wpn_all,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wpn\assault\ak47\plr\shot\shot_00.xm4,0,raw\sound\wpn\assault\ak47\plr\shot\shot_00.mp3,0,raw\sound\wpn\assault\ak47\plr\shot\shot_00.wav,0,raw\sound\wpn\assault\ak47\plr\shot\shot_00.wds,0,wpn_assault,all
wpn_ak47_fire_plr,raw\sound\wpn\assault\ak47\plr\shot\shot_01.wav,wpn_aslt_shot_plr,wpn_ak47,wpn_ak47_fire_plr_ring_f,wpn_aslt_plr,100,100,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,smg_3p_gun_duck,wpn_all,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wpn\assault\ak47\plr\shot\shot_01.xm4,0,raw\sound\wpn\assault\ak47\plr\shot\shot_01.mp3,0,raw\sound\wpn\assault\ak47\plr\shot\shot_01.wav,0,raw\sound\wpn\assault\ak47\plr\shot\shot_01.wds,0,wpn_assault,all
wpn_ak47_fire_plr,raw\sound\wpn\assault\ak47\plr\shot\shot_02.wav,wpn_aslt_shot_plr,wpn_ak47,wpn_ak47_fire_plr_ring_f,wpn_aslt_plr,100,100,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,smg_3p_gun_duck,wpn_all,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wpn\assault\ak47\plr\shot\shot_02.xm4,0,raw\sound\wpn\assault\ak47\plr\shot\shot_02.mp3,0,raw\sound\wpn\assault\ak47\plr\shot\shot_02.wav,0,raw\sound\wpn\assault\ak47\plr\shot\shot_02.wds,0,wpn_assault,all
wpn_ak47_fire_plr,raw\sound\wpn\assault\ak47\plr\shot\shot_03.wav,wpn_aslt_shot_plr,wpn_ak47,wpn_ak47_fire_plr_ring_f,wpn_aslt_plr,100,100,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,smg_3p_gun_duck,wpn_all,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wpn\assault\ak47\plr\shot\shot_03.xm4,0,raw\sound\wpn\assault\ak47\plr\shot\shot_03.mp3,0,raw\sound\wpn\assault\ak47\plr\shot\shot_03.wav,0,raw\sound\wpn\assault\ak47\plr\shot\shot_03.wds,0,wpn_assault,all
wpn_ak47_fire_plr,raw\sound\wpn\assault\ak47\plr\shot\shot_04.wav,wpn_aslt_shot_plr,wpn_ak47,wpn_ak47_fire_plr_ring_f,wpn_aslt_plr,100,100,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,smg_3p_gun_duck,wpn_all,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wpn\assault\ak47\plr\shot\shot_04.xm4,0,raw\sound\wpn\assault\ak47\plr\shot\shot_04.mp3,0,raw\sound\wpn\assault\ak47\plr\shot\shot_04.wav,0,raw\sound\wpn\assault\ak47\plr\shot\shot_04.wds,0,wpn_assault,all
wpn_ak47_fire_plr_act_ms,raw\sound\wpn\assault\ak47\plr\act\ms\act_00.wav,wpn_aslt_act_plr,,wpn_ak47_bass_swt_ms,wpn_aslt_plr,100,100,100,0,0,0,default,default,allon,rdefault,3,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_fnt,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wpn\assault\ak47\plr\act\ms\act_00.xm4,0,raw\sound\wpn\assault\ak47\plr\act\ms\act_00.mp3,0,raw\sound\wpn\assault\ak47\plr\act\ms\act_00.wav,0,raw\sound\wpn\assault\ak47\plr\act\ms\act_00.wds,0,spl_up_a_creek,all
wpn_ak47_fire_plr_ms,raw\sound\wpn\assault\ak47\plr\shot\ms\shot_00.wav,wpn_aslt_shot_plr,,wpn_ak47_fire_plr_act_ms,wpn_aslt_plr,100,100,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wpn\assault\ak47\plr\shot\ms\shot_00.xm4,0,raw\sound\wpn\assault\ak47\plr\shot\ms\shot_00.mp3,0,raw\sound\wpn\assault\ak47\plr\shot\ms\shot_00.wav,0,raw\sound\wpn\assault\ak47\plr\shot\ms\shot_00.wds,0,spl_up_a_creek,all
wpn_ak47_fire_plr_ring_f,raw\sound\wpn\assault\famas\plr\ringoff\ringoff_f.wav,wpn_aslt_ring_plr,wpn_ak47,wpn_ak47_fire_plr_ring_r,wpn_aslt_plr,100,100,100,0,0,0,default,default,allon,rdefault,1,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,front,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,ringoff_plr,outdoor,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wpn\assault\famas\plr\ringoff\ringoff_f.xm4,0,raw\sound\wpn\assault\famas\plr\ringoff\ringoff_f.mp3,0,raw\sound\wpn\assault\famas\plr\ringoff\ringoff_f.wav,0,raw\sound\wpn\assault\famas\plr\ringoff\ringoff_f.wds,0,wpn_assault,all
wpn_ak47_fire_plr_ring_r,raw\sound\wpn\assault\famas\plr\ringoff\ringoff_r.wav,wpn_aslt_ring_plr,wpn_ak47,wpn_ak47_bass_swt,wpn_aslt_plr,100,100,100,0,0,0,default,default,allon,rdefault,1,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,back,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,ringoff_plr,outdoor,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wpn\assault\famas\plr\ringoff\ringoff_r.xm4,0,raw\sound\wpn\assault\famas\plr\ringoff\ringoff_r.mp3,0,raw\sound\wpn\assault\famas\plr\ringoff\ringoff_r.wav,0,raw\sound\wpn\assault\famas\plr\ringoff\ringoff_r.wds,0,wpn_assault,all
wpn_ak47_flux_plr_l_ms,raw\sound\wpn\assault\ak47\flux\flux_l.wav,wpn_aslt_plr_flux_l,,wpn_ak47_flux_plr_r_ms,wpn_decay,96,97,100,50,1800,1800,curve2,default,allon,rdefault,3,oldest,5,reject,-200,200,0,20,90,0.25,1,3d,loaded,nonlooping,pitch,1,0,0,,default,0,0,0,0,0.5,0.5,no,no,left_shot,2000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_decay,no,raw\sound\wpn\assault\ak47\flux\flux_l.xm4,0,raw\sound\wpn\assault\ak47\flux\flux_l.mp3,0,raw\sound\wpn\assault\ak47\flux\flux_l.wav,0,raw\sound\wpn\assault\ak47\flux\flux_l.wds,0,spl_up_a_creek,all
wpn_ak47_flux_plr_r_ms,raw\sound\wpn\assault\ak47\flux\flux_r.wav,wpn_aslt_plr_flux_r,,wpn_ak47_shelleject_plr_ms,wpn_decay,96,97,100,50,1800,1800,curve2,default,allon,rdefault,3,oldest,5,reject,-200,200,0,20,90,0.25,1,3d,loaded,nonlooping,pitch,1,0,0,,default,0,0,0,0,0.5,0.5,no,no,right_shot,2000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_decay,no,raw\sound\wpn\assault\ak47\flux\flux_r.xm4,0,raw\sound\wpn\assault\ak47\flux\flux_r.mp3,0,raw\sound\wpn\assault\ak47\flux\flux_r.wav,0,raw\sound\wpn\assault\ak47\flux\flux_r.wds,0,spl_up_a_creek,all
wpn_ak47_pickup_npc,raw\sound\fly\pickups\weapon\pickup_00.wav,wpn_pickup_npc,wpn_ak47,,reload,90,92,100,150,1000,1000,default,default,allon,rdefault,5,priority,1,reject,-88,84,0,15,30,0.25,1,3d,loaded,nonlooping,,1,0,92,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\fly\pickups\weapon\pickup_00.xm4,0,raw\sound\fly\pickups\weapon\pickup_00.mp3,0,raw\sound\fly\pickups\weapon\pickup_00.wav,0,raw\sound\fly\pickups\weapon\pickup_00.wds,0,wpn_assault,all
wpn_ak47_pickup_npc,raw\sound\fly\pickups\weapon\pickup_01.wav,wpn_pickup_npc,wpn_ak47,,reload,90,92,100,150,1000,1000,default,default,allon,rdefault,5,priority,1,reject,-88,84,0,15,30,0.25,1,3d,loaded,nonlooping,,1,0,92,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\fly\pickups\weapon\pickup_01.xm4,0,raw\sound\fly\pickups\weapon\pickup_01.mp3,0,raw\sound\fly\pickups\weapon\pickup_01.wav,0,raw\sound\fly\pickups\weapon\pickup_01.wds,0,wpn_assault,all
wpn_ak47_pickup_npc,raw\sound\fly\pickups\weapon\pickup_02.wav,wpn_pickup_npc,wpn_ak47,,reload,90,92,100,150,1000,1000,default,default,allon,rdefault,5,priority,1,reject,-88,84,0,15,30,0.25,1,3d,loaded,nonlooping,,1,0,92,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\fly\pickups\weapon\pickup_02.xm4,0,raw\sound\fly\pickups\weapon\pickup_02.mp3,0,raw\sound\fly\pickups\weapon\pickup_02.wav,0,raw\sound\fly\pickups\weapon\pickup_02.wds,0,wpn_assault,all
wpn_ak47_pickup_plr,raw\sound\fly\pickups\weapon\pickup_00.wav,wpn_pickup_plr,wpn_ak47,,reload,90,92,100,0,0,0,default,default,allon,rdefault,1,reject,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\fly\pickups\weapon\pickup_00.xm4,0,raw\sound\fly\pickups\weapon\pickup_00.mp3,0,raw\sound\fly\pickups\weapon\pickup_00.wav,0,raw\sound\fly\pickups\weapon\pickup_00.wds,0,wpn_assault,all
wpn_ak47_pickup_plr,raw\sound\fly\pickups\weapon\pickup_01.wav,wpn_pickup_plr,wpn_ak47,,reload,90,92,100,0,0,0,default,default,allon,rdefault,1,reject,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\fly\pickups\weapon\pickup_01.xm4,0,raw\sound\fly\pickups\weapon\pickup_01.mp3,0,raw\sound\fly\pickups\weapon\pickup_01.wav,0,raw\sound\fly\pickups\weapon\pickup_01.wds,0,wpn_assault,all
